userId,id,previous_test_scores,learning_style,learning_goals,module_objectives,assessment_scores,feedback_comments,feedback_ratings,level_of_difficulty,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,tags,completion_percentage
3,2097796,61,visual,Complete certification,Understand basic concepts,76,Could use more examples,2,Beginner,Online Coaching Business: Health & Life Coach Certification,True,768,4.39583,4.40651,4.40651,138,False,"online, coaching, business, health, life, coach, certification",112.68
4,1867928,75,auditory,Improve skills,Understand basic concepts,95,Could use more examples,2,Advanced,Digital Nomad How-to Guide: Remote Work & Travel The World,True,8715,2.8,2.56675,2.56675,44,False,"digital, nomad, guide, remote, work, travel, world",7.87
5,362530,65,auditory,Learn new concepts,Understand basic concepts,72,Great course,1,Intermediate,Public Speaking: You Can Give Great Financial Presentations,True,19265,4.48889,4.52737,4.52737,147,False,"public, speaking, great, financial, presentations",53.61
6,362494,86,visual,Career advancement,Understand basic concepts,79,Helpful but needs improvement,1,Beginner,Telephone Sales Training Certification,True,965,4.35,4.38618,4.38618,75,False,"telephone, sales, training, certification",15.22
7,1642388,71,visual,Improve skills,Understand basic concepts,94,Excellent content,2,Beginner,How to Become a Farmer (Beginner's Guide) Farming 101 Basics,True,910,2.6,2.76033,2.76033,49,False,"farmer, beginner, guide, farming, 101, basics",429.41
8,353044,78,auditory,Learn new concepts,Understand basic concepts,96,Helpful but needs improvement,5,Beginner,Investing 101: The Complete Online Investing Course 2020,True,12030,4.16207,4.18738,4.18738,1924,False,"investing, 101, complete, online, investing, course, 2020",50.0
9,365754,63,kinesthetic,Career advancement,Understand basic concepts,72,Could use more examples,2,Beginner,Online Residual Income Business Models - Work From Home,True,4453,4.25,4.26577,4.26577,51,False,"online, residual, income, business, models, work, home",23.33
0,484014,77,auditory,Complete certification,Understand basic concepts,98,Too fast-paced,1,Beginner,"Quality Systems, Models and Theories",True,7626,4.35,4.1756,4.1756,196,False,"quality, systems, models, theories",36.46
1,2364990,54,kinesthetic,Career advancement,Understand basic concepts,96,Helpful but needs improvement,2,Advanced,Modern Deliverability for Cold Email,True,654,4.42,4.31873,4.31873,139,False,"modern, deliverability, cold, email",74.16
2,1933996,96,auditory,Improve skills,Understand basic concepts,69,Excellent content,2,Beginner,Google Tag Manager (GTM) Advanced Applications,True,1419,4.45238,4.53972,4.53972,171,False,"google, tag, manager, gtm, advanced, applications",115.19
3,1619654,98,auditory,Career advancement,Understand basic concepts,67,Helpful but needs improvement,5,Intermediate,Introduction to Translation Project Management,True,176,3.85,3.8264,3.8264,60,False,"introduction, translation, project, management",2.47
4,830978,79,kinesthetic,Complete certification,Understand basic concepts,67,Could use more examples,4,Beginner,Presentation Skills:  Create Killer Presentations to WoW,True,5016,3.95,4.03862,4.03862,823,False,"presentation, skills, create, killer, presentations, wow",102.94
5,705452,95,visual,Complete certification,Understand basic concepts,51,Great course,1,Beginner,Learn Bank Reconciliation With QuickBooks,True,690,4.3,4.2409,4.2409,37,False,"learn, bank, reconciliation, quickbooks",90.11
6,698362,54,auditory,Complete certification,Understand basic concepts,53,Too fast-paced,5,Intermediate,Understand SWOT Analysis in 30 minutes,True,23932,4.08065,4.11044,4.11044,3108,False,"understand, swot, analysis, 30, minutes",79.59
7,836292,61,auditory,Complete certification,Understand basic concepts,79,Helpful but needs improvement,2,Beginner,Book Marketing Methods That Always Work,True,6680,3.85,3.89703,3.89703,45,False,"book, marketing, methods, work",95.24
8,1288044,65,auditory,Complete certification,Understand basic concepts,82,Great course,2,Advanced,The Complete Foundation Stock Trading Course,True,76812,4.53878,4.54203,4.54203,21537,False,"complete, foundation, stock, trading, course",341.67
9,1560674,75,kinesthetic,Complete certification,Understand basic concepts,85,Could use more examples,4,Advanced,Building Financial Dashboard in Google Data Studio,True,972,4.5625,4.54344,4.54344,231,False,"building, financial, dashboard, google, data, studio",14.71
0,1535430,75,kinesthetic,Learn new concepts,Understand basic concepts,67,Too fast-paced,1,Beginner,Introduction to Human Resource Management,True,15966,4.19737,4.15017,4.15017,2171,False,"introduction, human, resource, management",71.43
1,2453706,97,auditory,Learn new concepts,Understand basic concepts,86,Great course,1,Advanced,"Business, Marketing, & Personal Finance for Entrepreneurs",True,11522,4.05,4.19359,4.19359,39,False,"business, marketing, personal, finance, entrepreneurs",188.57
2,789686,70,auditory,Complete certification,Understand basic concepts,68,Excellent content,3,Intermediate,Work Smarter Not Harder: Productive Time Management,True,6430,4.45,4.43595,4.43595,449,False,"work, smarter, harder, productive, time, management",44.64
3,797856,88,auditory,Career advancement,Understand basic concepts,96,Great course,1,Advanced,50 Top Products You Should Import for Sale on Amazon or eBay,True,556,3.85,3.88057,3.88057,63,False,"50, products, import, sale, amazon, ebay",131.71
4,493770,85,auditory,Learn new concepts,Understand basic concepts,77,Great course,4,Advanced,Fiverr Success For Beginners 2019 -  Zero To Hero In 30 Days,True,8367,3.45,3.42623,3.42623,141,False,"fiverr, success, beginners, 2019, zero, hero, 30, days",173.68
5,362738,82,auditory,Complete certification,Understand basic concepts,89,Loved the interactive parts,3,Beginner,Business Networking  for Introverts and Extroverts - Part 1,True,1891,3.95,3.69291,3.69291,58,False,"business, networking, introverts, extroverts, 1",144.0
6,1707260,79,kinesthetic,Improve skills,Understand basic concepts,69,Loved the interactive parts,3,Intermediate,Excel 101: Create Your Own CRM In Excel Masterclass,True,3995,4.35,4.30453,4.30453,121,False,"excel, 101, create, crm, excel, masterclass",118.75
7,646076,86,visual,Complete certification,Understand basic concepts,98,Could use more examples,2,Beginner,Agile Project Management: Scrum Step by Step with Examples,True,83126,4.12876,4.15775,4.15775,3348,False,"agile, project, management, scrum, step, step, examples",53.85
8,1327180,72,kinesthetic,Improve skills,Understand basic concepts,82,Could use more examples,2,Advanced,"How to Read P&ID, PFD & BFD used in Process Plant like Pro",True,2997,4.27679,4.26981,4.26981,383,False,"read, pfd, bfd, process, plant, like, pro",203.12
9,1024598,59,auditory,Learn new concepts,Understand basic concepts,61,Excellent content,1,Advanced,Aristotle on Advertising,True,2826,3.85,3.6652,3.6652,129,False,"aristotle, advertising",228.57
0,861764,54,visual,Improve skills,Understand basic concepts,64,Too fast-paced,3,Beginner,"""Geometry Of Chance"" - strategy of defeating roulette",True,125,3.7,3.62945,3.62945,50,False,"geometry, chance, strategy, defeating, roulette",57.45
1,2540110,85,visual,Complete certification,Understand basic concepts,90,Helpful but needs improvement,2,Advanced,Business Analysis and Requirements Life Cycle Management,True,8856,4.2875,4.26253,4.26253,52,False,"business, analysis, requirements, life, cycle, management",54.74
2,2767208,83,auditory,Improve skills,Understand basic concepts,88,Excellent content,4,Advanced,Artificial Intelligence Expert Certification,True,58882,4.11538,4.08009,4.08009,394,False,"artificial, intelligence, expert, certification",18.75
3,3092532,80,kinesthetic,Complete certification,Understand basic concepts,51,Great course,2,Advanced,Learn Sneaker Arbitrage - How To Resell Sneakers on GOAT,True,178,4.46154,4.39436,4.39436,37,False,"learn, sneaker, arbitrage, resell, sneakers, goat",430.43
4,1269500,59,kinesthetic,Complete certification,Understand basic concepts,78,Helpful but needs improvement,2,Advanced,"Start A T-Shirt Business | Merch By Amazon, Teespring & More",True,3534,4.5,4.53924,4.53924,655,False,"start, t, shirt, business, merch, amazon, teespring",46.59
5,3240572,68,kinesthetic,Complete certification,Understand basic concepts,90,Could use more examples,3,Beginner,How To Make Money Using FIVERR,True,13347,3.78947,3.93601,3.93601,38,False,"money, fiverr",37.5
6,2707550,81,visual,Improve skills,Understand basic concepts,59,Helpful but needs improvement,3,Advanced,Business Analysis Certification Program - The Competencies,True,11792,4.20217,4.15464,4.15464,307,False,"business, analysis, certification, program, competencies",138.89
7,260470,50,kinesthetic,Learn new concepts,Understand basic concepts,51,Too fast-paced,5,Beginner,Forex Robots: Automate Your Trading - Forex Robot Included!,True,28811,4.65399,4.66003,4.66003,3586,False,"forex, robots, automate, trading, forex, robot, included",22.81
8,365070,54,auditory,Career advancement,Understand basic concepts,60,Helpful but needs improvement,4,Advanced,How to Find Easy Markets to Publish Your Books In,True,1825,4.8,4.76672,4.76672,354,False,"find, easy, markets, publish, books",120.99
9,1722666,94,auditory,Career advancement,Understand basic concepts,62,Too fast-paced,3,Beginner,Swing trade stocks and forex with the Ichimoku Cloud,True,1297,3.55,3.51888,3.51888,94,False,"swing, trade, stocks, forex, ichimoku, cloud",11.76
0,895850,53,visual,Career advancement,Understand basic concepts,59,Great course,1,Advanced,Leading Effective Meetings: Beginner's Guide,True,2076,4.42405,4.42992,4.42992,491,False,"leading, effective, meetings, beginner, guide",21.88
1,582772,65,visual,Complete certification,Understand basic concepts,63,Could use more examples,4,Intermediate,Culture | How to Build Collaborative and Focused Teams,True,586,4.35,4.39146,4.39146,133,False,"culture, build, collaborative, focused, teams",107.69
2,51345,73,kinesthetic,Complete certification,Understand basic concepts,67,Great course,4,Advanced,"Leadership, management & entrepreneurship in the 21 Century",True,27891,4.5,4.48239,4.48239,638,False,"leadership, management, entrepreneurship, 21, century",141.67
3,1357396,65,auditory,Complete certification,Understand basic concepts,58,Helpful but needs improvement,3,Beginner,Tableau Hands-on: Learn Data Visualization with Tableau 10,True,2554,3.9,3.8113,3.8113,62,False,"tableau, hands, learn, data, visualization, tableau, 10",92.59
4,573008,51,visual,Learn new concepts,Understand basic concepts,88,Could use more examples,4,Beginner,SQL - Master Class For Data Analysis,True,5122,4.5,4.50291,4.50291,886,False,"sql, master, class, data, analysis",116.18
5,2239426,98,visual,Learn new concepts,Understand basic concepts,77,Helpful but needs improvement,3,Advanced,Financial Planning & Management: Finance Strategies & Tools,True,3479,2.75,2.98235,2.98235,89,False,"financial, planning, management, finance, strategies, tools",261.54
6,770662,77,visual,Learn new concepts,Understand basic concepts,52,Helpful but needs improvement,2,Intermediate,Start a Fitness Personal Trainer Business - Plan & Documents,True,350,4.1,4.24054,4.24054,37,False,"start, fitness, personal, trainer, business, plan, documents",195.65
7,2209170,81,visual,Complete certification,Understand basic concepts,69,Excellent content,5,Advanced,The Ultimate No-Content Kindle Publishing Quickstart Course,True,1481,3.9,3.19813,3.19813,51,False,"ultimate, content, kindle, publishing, quickstart, course",150.0
8,536556,76,visual,Improve skills,Understand basic concepts,55,Loved the interactive parts,2,Beginner,Running A Successful Web Design Home Business For 2019,True,219,3.5,3.53301,3.53301,38,False,"running, successful, web, design, home, business, 2019",36.36
9,2400512,69,auditory,Improve skills,Understand basic concepts,76,Could use more examples,3,Beginner,Outsource Mastery: How To Earn More Money By Doing Less Work,True,31882,4.0,4.11204,4.11204,111,False,"outsource, mastery, earn, money, work",46.38
0,1022836,73,auditory,Complete certification,Understand basic concepts,51,Helpful but needs improvement,3,Intermediate,Psychology and Therapy of Addictions -ACCREDITED CERTIFICATE,True,2647,4.4965,4.45241,4.45241,670,False,"psychology, therapy, addictions, certificate",177.78
1,1064616,61,kinesthetic,Learn new concepts,Understand basic concepts,78,Could use more examples,2,Intermediate,Succeed with Personality Diversity,True,941,4.7,4.66112,4.66112,162,False,"succeed, personality, diversity",766.67
2,1525382,99,auditory,Learn new concepts,Understand basic concepts,87,Could use more examples,1,Advanced,Best theme to build a highly converting dropshipping store,True,2148,4.75,4.73907,4.73907,71,False,"best, theme, build, highly, converting, dropshipping, store",28.26
3,546924,84,kinesthetic,Learn new concepts,Understand basic concepts,52,Helpful but needs improvement,1,Advanced,Trading Economic Indicators - Complete Trading System,True,2983,4.4,4.38972,4.38972,67,False,"trading, economic, indicators, complete, trading, system",59.62
4,493014,82,auditory,Career advancement,Understand basic concepts,65,Excellent content,1,Beginner,Financial modeling: Build a forward looking integrated model,True,2560,3.6,3.68256,3.68256,95,False,"financial, modeling, build, forward, looking, integrated, model",159.18
5,183056,82,kinesthetic,Career advancement,Understand basic concepts,79,Could use more examples,3,Advanced,PMP® Exam: Math Prep PMBOK® 6th ed.,True,783,4.05,4.16094,4.16094,138,False,"pmp, exam, math, prep, pmbok, 6th, ed",20.2
6,442714,92,auditory,Complete certification,Understand basic concepts,89,Helpful but needs improvement,4,Intermediate,Fashion Blogging: Starting a Fashion Blog,True,1367,4.23913,4.21714,4.21714,267,False,"fashion, blogging, starting, fashion, blog",28.12
7,1712534,86,auditory,Career advancement,Understand basic concepts,51,Loved the interactive parts,3,Advanced,CONTRACT LAW: Business Obligations,True,1019,4.35,4.31869,4.31869,50,False,"contract, law, business, obligations",96.88
8,2347414,61,kinesthetic,Improve skills,Understand basic concepts,66,Too fast-paced,4,Intermediate,Hands-on HR Analytics Course : Employee Satisfaction using R,True,558,3.75,3.66886,3.66886,83,False,"hands, hr, analytics, course, employee, satisfaction, r",125.0
9,2723596,52,kinesthetic,Improve skills,Understand basic concepts,90,Excellent content,2,Advanced,Microsoft Excel Formulas [ For Office Use ],True,7906,4.24706,4.26403,4.26403,369,False,"microsoft, excel, formulas, office, use",262.5
0,1393898,50,auditory,Career advancement,Understand basic concepts,61,Great course,5,Advanced,Psychometrics using SPSS and AMOS,True,574,4.83117,4.56374,4.56374,174,False,"psychometrics, spss, amos",46.15
1,3222065,82,kinesthetic,Learn new concepts,Understand basic concepts,84,Could use more examples,4,Beginner,The Ultimate Startup Quiz for Entrepreneurs,True,7442,3.8913,3.90809,3.90809,48,False,"ultimate, startup, quiz, entrepreneurs",33.68
2,432164,89,visual,Learn new concepts,Understand basic concepts,92,Helpful but needs improvement,1,Advanced,First Sell YOU or You Will Never Sell Anything to Anybody!,True,4147,4.65,4.56942,4.56942,105,False,"sell, sell, anybody",273.53
3,525226,59,visual,Improve skills,Understand basic concepts,50,Could use more examples,3,Intermediate,Consulting Start-Up: How to Start a Consulting Business Fast,True,3575,4.02128,4.04295,4.04295,341,False,"consulting, start, start, consulting, business, fast",195.45
4,2194302,92,visual,Career advancement,Understand basic concepts,94,Helpful but needs improvement,2,Advanced,Ultimate Guide to WhatsApp For Business,True,6312,3.55,3.51761,3.51761,84,False,"ultimate, guide, whatsapp, business",2.2
5,1805214,93,auditory,Learn new concepts,Understand basic concepts,64,Great course,1,Beginner,How to Start Coupons Business in 60 Minutes,True,2263,2.95,2.4786,2.4786,151,False,"start, coupons, business, 60, minutes",142.86
6,213970,78,kinesthetic,Learn new concepts,Understand basic concepts,75,Excellent content,2,Beginner,Excel: Basic Excel and Business Analytics,True,663,4.25,4.36681,4.36681,134,False,"excel, basic, excel, business, analytics",92.0
7,2337268,62,visual,Improve skills,Understand basic concepts,86,Helpful but needs improvement,5,Advanced,Proven Passive Income Methods,True,2686,3.85,3.72971,3.72971,37,False,"proven, passive, income, methods",162.75
8,502580,61,kinesthetic,Improve skills,Understand basic concepts,70,Great course,3,Intermediate,Build A Sales Tracking Pipeline,True,1476,3.75,3.74129,3.74129,42,False,"build, sales, tracking, pipeline",41.33
9,2006972,80,auditory,Complete certification,Understand basic concepts,98,Loved the interactive parts,3,Advanced,Blockchain for Business: How To Make Money With Blockchain,True,1179,4.0,3.99632,3.99632,36,False,"blockchain, business, money, blockchain",7.81
0,2927634,95,auditory,Learn new concepts,Understand basic concepts,80,Helpful but needs improvement,5,Advanced,"Understanding Agile: Design Thinking, Lean Startup & SCRUM",True,787,4.41667,4.40678,4.40678,186,False,"understanding, agile, design, thinking, lean, startup, scrum",162.75
1,557358,51,kinesthetic,Learn new concepts,Understand basic concepts,74,Too fast-paced,3,Beginner,Branding You™: How to Build Your Multimedia Internet Empire,True,8730,4.8,4.81067,4.81067,663,False,"branding, build, multimedia, internet, empire",79.07
2,1107110,99,auditory,Improve skills,Understand basic concepts,72,Great course,4,Beginner,"eCommerce Website: Shopify, Dropshipping, Amazon and more.",True,58258,4.19672,3.9853,3.9853,600,False,"ecommerce, website, shopify, dropshipping, amazon",25.64
3,1777884,84,kinesthetic,Career advancement,Understand basic concepts,73,Could use more examples,2,Beginner,Google Data Studio from Beginner to Advanced,True,1002,3.35,3.29116,3.29116,65,False,"google, data, studio, beginner, advanced",404.55
4,1607276,72,kinesthetic,Improve skills,Understand basic concepts,87,Loved the interactive parts,1,Intermediate,A Course in Innovations of Digital Banking - a global view.,True,2109,4.0,4.0363,4.0363,268,False,"course, innovations, digital, banking, global, view",9.09
5,670108,66,visual,Complete certification,Understand basic concepts,77,Excellent content,5,Advanced,"Lean tools you can use ""5S""",True,441,3.9,3.85619,3.85619,111,False,"lean, tools, use, 5s",40.74
6,848496,75,auditory,Career advancement,Understand basic concepts,70,Excellent content,4,Beginner,Deeply Practical Project Management (Earn 16 PDUs),True,25649,4.49939,4.50756,4.50756,5642,False,"deeply, practical, project, management, earn, 16, pdus",121.95
7,2471444,57,kinesthetic,Learn new concepts,Understand basic concepts,92,Too fast-paced,1,Advanced,Control Excel with Python & OpenPyXL,True,1400,4.22807,4.0855,4.0855,189,False,"control, excel, python, openpyxl",64.58
8,924100,78,kinesthetic,Career advancement,Understand basic concepts,67,Could use more examples,1,Advanced,Sell Jewelry : How to start your jewelry business?,True,568,3.35,3.28368,3.28368,45,False,"sell, jewelry, start, jewelry, business",101.82
9,1308394,75,auditory,Learn new concepts,Understand basic concepts,85,Great course,5,Beginner,How To Write A Great Project Plan,True,239,4.15,4.08637,4.08637,41,False,"write, great, project, plan",207.89
0,2326204,59,visual,Learn new concepts,Understand basic concepts,84,Excellent content,4,Beginner,Blockchain Basics – Understand Blockchain & its Applications,True,1782,4.5,4.70947,4.70947,40,False,"blockchain, basics, understand, blockchain, applications",102.82
1,2900132,75,auditory,Learn new concepts,Understand basic concepts,94,Excellent content,1,Beginner,FMEA and RCM Failure Mode Risk Management Fundamentals,True,9447,4.04545,4.26582,4.26582,89,False,"fmea, rcm, failure, mode, risk, management, fundamentals",122.54
2,1629378,83,visual,Learn new concepts,Understand basic concepts,58,Could use more examples,1,Advanced,The Modern Real Estate Agent,True,611,4.32143,4.33183,4.33183,109,False,"modern, real, estate, agent",125.76
3,1546132,90,kinesthetic,Learn new concepts,Understand basic concepts,87,Could use more examples,4,Beginner,Day Trading Ninja: 12 Hours DIY Day Trading Strategy,True,14801,3.89583,4.03796,4.03796,401,False,"day, trading, ninja, 12, hours, diy, day, trading, strategy",36.0
4,1575978,56,kinesthetic,Career advancement,Understand basic concepts,79,Excellent content,3,Intermediate,Max-Profit Pricing Strategy & Negotiation To Make Money,True,5384,4.55,4.3864,4.3864,45,False,"max, profit, pricing, strategy, negotiation, money",152.31
5,1512848,53,kinesthetic,Career advancement,Understand basic concepts,93,Too fast-paced,1,Intermediate,Effective Listening Skills to Become More Successful,True,1201,4.0,4.01228,4.01228,84,False,"effective, listening, skills, successful",110.53
6,1712752,99,visual,Learn new concepts,Understand basic concepts,83,Great course,2,Beginner,Econ 101: The Complete Intro to Economics For Beginners,True,3004,3.96667,3.99658,3.99658,151,False,"econ, 101, complete, intro, economics, beginners",187.18
7,525226,94,kinesthetic,Complete certification,Understand basic concepts,81,Excellent content,4,Intermediate,Consulting Start-Up: How to Start a Consulting Business Fast,True,3575,4.02128,4.04295,4.04295,341,False,"consulting, start, start, consulting, business, fast",82.35
8,1644388,60,visual,Learn new concepts,Understand basic concepts,52,Loved the interactive parts,1,Beginner,Start an Etsy Business without any products or experience,True,5129,3.95,3.79986,3.79986,110,False,"start, etsy, business, products, experience",66.67
9,535540,78,auditory,Improve skills,Understand basic concepts,52,Excellent content,5,Advanced,Sales Training Pro: The Complete Sales Presentation Course,True,791,4.65217,4.49153,4.49153,157,False,"sales, training, pro, complete, sales, presentation, course",50.0
0,641316,85,visual,Complete certification,Understand basic concepts,77,Great course,2,Beginner,How to Promote and Market Your Udemy Courses - Unofficial,True,6717,4.45,4.45218,4.45218,40,False,"promote, market, udemy, courses, unofficial",108.11
1,2086282,74,kinesthetic,Career advancement,Understand basic concepts,93,Excellent content,1,Intermediate,Predictive Modeling and Regression Analysis using SPSS,True,6488,3.5,3.61696,3.61696,44,False,"predictive, modeling, regression, analysis, spss",27.59
2,254188,70,auditory,Learn new concepts,Understand basic concepts,64,Too fast-paced,2,Intermediate,Learn the Secrets of Probate Real Estate Investing,True,3500,3.95,3.87504,3.87504,316,False,"learn, secrets, probate, real, estate, investing",808.33
3,1981732,85,auditory,Improve skills,Understand basic concepts,90,Great course,2,Intermediate,Mergers and Acquisitions - The Ultimate M&A Modeling 2019,True,5539,3.15,3.18684,3.18684,157,False,"mergers, acquisitions, ultimate, modeling, 2019",7.41
4,1462078,59,kinesthetic,Learn new concepts,Understand basic concepts,72,Could use more examples,3,Intermediate,Storytelling for Business Results,True,173,4.25,4.23116,4.23116,36,False,"storytelling, business, results",17.39
5,335610,86,auditory,Learn new concepts,Understand basic concepts,89,Great course,2,Beginner,Writing With Confidence: Writing Beginner To Writing Pro,True,35638,4.4038,4.48216,4.48216,4857,False,"writing, confidence, writing, beginner, writing, pro",102.56
6,427140,58,auditory,Complete certification,Understand basic concepts,60,Loved the interactive parts,3,Advanced,Management: Essential Skills for First Time Managers,True,1694,4.05,3.87168,3.87168,247,False,"management, essential, skills, time, managers",22.08
7,306130,73,auditory,Improve skills,Understand basic concepts,97,Too fast-paced,4,Beginner,Learn MATLAB with Image Processing from scratch!,True,3647,4.31818,4.3354,4.3354,622,False,"learn, matlab, image, processing, scratch",192.59
8,1474412,84,kinesthetic,Career advancement,Understand basic concepts,81,Could use more examples,3,Intermediate,How to Launch a Successful Gym Business,True,1114,4.3,4.29549,4.29549,36,False,"launch, successful, gym, business",130.99
9,441952,98,visual,Career advancement,Understand basic concepts,85,Could use more examples,5,Beginner,Vmware Cloud Computing Virtualization Basics + Certification,True,2665,3.45,3.36086,3.36086,73,False,"vmware, cloud, computing, virtualization, basics, certification",113.04
0,2572382,84,visual,Improve skills,Understand basic concepts,82,Could use more examples,1,Intermediate,Cost Estimation - Advanced course,True,807,3.3,3.31394,3.31394,52,False,"cost, estimation, advanced, course",105.88
1,1971134,97,auditory,Improve skills,Understand basic concepts,73,Helpful but needs improvement,4,Intermediate,Master the ThinkorSwim Stocks and Options Trading Platform,True,233,4.05,4.05169,4.05169,52,False,"master, thinkorswim, stocks, options, trading, platform",66.67
2,1677210,85,kinesthetic,Improve skills,Understand basic concepts,88,Could use more examples,4,Advanced,The art and business of writing erotica,True,373,4.3,4.24359,4.24359,42,False,"art, business, writing, erotica",67.57
3,961378,67,visual,Learn new concepts,Understand basic concepts,83,Helpful but needs improvement,5,Beginner,Attract Great Candidates By Creating A Stand Out Job Advert,True,391,4.23684,4.41258,4.41258,145,False,"attract, great, candidates, creating, stand, job, advert",101.61
4,71492,98,visual,Career advancement,Understand basic concepts,77,Helpful but needs improvement,3,Intermediate,Line Producer: Understanding the Complete Producing Process,True,619,4.0,3.90928,3.90928,81,False,"line, producer, understanding, complete, producing, process",71.59
5,3337914,88,kinesthetic,Improve skills,Understand basic concepts,86,Could use more examples,1,Intermediate,Learn 4 STEPS to Make Money Online by Blogging!,True,15284,3.88415,3.85431,3.85431,82,False,"learn, 4, steps, money, online, blogging",75.61
6,185732,81,kinesthetic,Learn new concepts,Understand basic concepts,56,Great course,3,Intermediate,Business English,True,489,4.16667,4.10347,4.10347,72,False,"business, english",412.5
7,580316,73,auditory,Improve skills,Understand basic concepts,53,Loved the interactive parts,2,Beginner,How To Start Your Own Digital Marketing Agency,True,7783,4.27273,4.32089,4.32089,696,False,"start, digital, marketing, agency",12.07
8,671150,72,visual,Learn new concepts,Understand basic concepts,86,Great course,3,Intermediate,Sales Training – Everyone sells!,True,2372,4.47895,4.40617,4.40617,842,False,"sales, training, sells",27.84
9,52153,81,visual,Learn new concepts,Understand basic concepts,50,Helpful but needs improvement,4,Intermediate,How To Start A T Shirt Transfer Printing Business From Home,True,3060,4.30208,4.34536,4.34536,734,False,"start, t, shirt, transfer, printing, business, home",119.48
0,1340986,86,auditory,Improve skills,Understand basic concepts,50,Excellent content,1,Beginner,Gain a working knowledge of Risk Management,True,189,4.55,4.53083,4.53083,56,False,"gain, working, knowledge, risk, management",409.52
1,2105094,61,visual,Improve skills,Understand basic concepts,96,Helpful but needs improvement,3,Intermediate,"Beginner's Guide to Data & Data Analytics, by SF Data School",True,6173,4.34411,4.34685,4.34685,2216,False,"beginner, guide, data, data, analytics, sf, data, school",20.59
2,754516,98,kinesthetic,Improve skills,Understand basic concepts,69,Could use more examples,1,Beginner,Fundraising Success: Board Engagement & Empowerment,True,310,4.3,4.35523,4.35523,40,False,"fundraising, success, board, engagement, empowerment",154.35
3,253480,62,visual,Learn new concepts,Understand basic concepts,68,Excellent content,1,Intermediate,Local Business Marketing With Local SEO And Social Media,True,2337,4.5,4.51066,4.51066,220,False,"local, business, marketing, local, seo, social, media",122.86
4,2756226,72,visual,Learn new concepts,Understand basic concepts,78,Could use more examples,2,Advanced,How to prepare for starting a Business?,True,2327,4.65,4.60459,4.60459,41,False,"prepare, starting, business",9.62
5,58977,74,kinesthetic,Career advancement,Understand basic concepts,59,Helpful but needs improvement,2,Advanced,Financial Statements Made Easy,True,8127,3.9,3.60035,3.60035,294,False,"financial, statements, easy",69.62
6,2638962,84,auditory,Learn new concepts,Understand basic concepts,67,Helpful but needs improvement,4,Beginner,Internal audit on Medical Device QMS - ISO 13485:2016,True,225,4.66216,4.68818,4.68818,102,False,"internal, audit, medical, device, qms, iso",4.17
7,2126926,90,auditory,Complete certification,Understand basic concepts,77,Too fast-paced,5,Advanced,KAM - Key Account Management - made simple,True,135,4.11765,4.10962,4.10962,55,False,"kam, key, account, management, simple",95.38
8,2488972,79,visual,Improve skills,Understand basic concepts,84,Too fast-paced,1,Intermediate,Business Analysis Planning and Monitoring (IIBA - ECBA),True,9541,4.25641,4.31309,4.31309,65,False,"business, analysis, planning, monitoring, iiba, ecba",126.39
9,483402,66,kinesthetic,Complete certification,Understand basic concepts,92,Loved the interactive parts,5,Beginner,Amazon FBA Made Easy Simple Introduction to Amazon FBA,True,16518,4.25,4.36984,4.36984,120,False,"amazon, fba, easy, simple, introduction, amazon, fba",38.18
0,1589736,98,visual,Learn new concepts,Understand basic concepts,96,Too fast-paced,4,Advanced,Cryptocurrency Investing ICO Course 2018 Invest Next BTC,True,4697,3.05,2.59287,2.59287,122,False,"cryptocurrency, investing, ico, course, 2018, invest, btc",81.44
1,2400512,69,auditory,Improve skills,Understand basic concepts,80,Excellent content,1,Advanced,Outsource Mastery: How To Earn More Money By Doing Less Work,True,31882,4.0,4.11204,4.11204,111,False,"outsource, mastery, earn, money, work",105.0
2,834606,97,auditory,Learn new concepts,Understand basic concepts,76,Too fast-paced,1,Advanced,Trading News Using Binary Options,True,1313,3.9,3.93373,3.93373,37,False,"trading, news, binary, options",14.08
3,2747250,74,auditory,Career advancement,Understand basic concepts,60,Helpful but needs improvement,5,Intermediate,Sales Course: Learn The Whole Sales Process,True,18606,4.35465,4.30428,4.30428,247,False,"sales, course, learn, sales, process",101.16
4,1342930,71,auditory,Complete certification,Understand basic concepts,98,Excellent content,3,Beginner,Customer Due Diligence: AML Controls and Procedures,True,835,3.775,3.8701,3.8701,334,False,"customer, diligence, aml, controls, procedures",170.59
5,1317578,62,kinesthetic,Complete certification,Understand basic concepts,98,Too fast-paced,2,Beginner,Learn Cryptocurrency AltCoin Trading and ICO Investing,True,8268,3.65,3.7593,3.7593,1665,False,"learn, cryptocurrency, altcoin, trading, ico, investing",48.75
6,1245472,68,auditory,Learn new concepts,Understand basic concepts,87,Loved the interactive parts,3,Beginner,Proper Segregation of Duties for Internal Control,True,997,4.54167,4.55401,4.55401,422,False,"proper, segregation, duties, internal, control",8.2
7,2715328,98,visual,Career advancement,Understand basic concepts,54,Excellent content,5,Intermediate,A Complete Introduction to Online Market Research,True,6643,4.52632,4.58633,4.58633,38,False,"complete, introduction, online, market, research",500.0
