id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,created,published_time,discount_price__amount,discount_price__currency,discount_price__price_string,price_detail__amount,price_detail__currency,price_detail__price_string
881378,Forex Trading -  Learn to Trade From Scratch!,/course/forex-trading-ultimate-course-to-get-you-started/,True,1615,3.95,3.9193,3.9193,158,False,36,0,2016-06-18T02:01:58Z,2016-06-19T14:56:45Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
199136,Forex Price Action Secrets,/course/forex-trading-how-to-become-a-forex-ninja-using-price-action/,True,945,3.55,3.48569,3.48569,158,False,30,0,2014-04-15T04:21:08Z,2018-03-07T17:25:10Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1959564,Microsoft Dynamics 365 Project Service Automation Mastery,/course/microsoft-dynamics-365-project-service-automation-mastery-course/,True,846,4.16667,4.08611,4.08611,160,False,30,0,2018-10-11T02:21:17Z,2018-10-21T22:43:10Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
622130,Organizational Change,/course/organizational-change/,True,3675,4.15,4.23844,4.23844,158,False,29,0,2015-09-25T11:33:40Z,2015-09-28T18:19:17Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1429678,Sales Analysis for Management Consultants,/course/sales-analysis-for-management-consultants/,True,2468,4.225,4.07765,4.07765,159,False,157,0,2017-11-11T15:33:30Z,2018-07-07T20:28:09Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
419370,Unlocking English Grammar,/course/unlocking-english-grammar/,True,985,4.675,4.68033,4.68033,158,False,18,0,2015-02-11T16:02:01Z,2017-10-06T21:42:11Z,455.0,INR,₹455,7680.0,INR,"₹7,680"
2625306,HOW I PREDICTABLY FIND 7-FIGURE DROPSHIPPING PRODUCTS,/course/7figureproducts/,True,821,4.28378,4.23693,4.23693,158,False,39,0,2019-10-25T21:47:38Z,2019-11-05T15:09:02Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
461584,Applied Analytics (business application - non mathematical),/course/analytics-case-studies/,True,4620,4.1,4.01497,4.01497,157,False,36,0,2015-03-28T19:23:53Z,2015-03-30T20:14:42Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1687492,Informed Risk Taking : Risk Management Process - Analysis,/course/informed-risk-taking/,True,1013,4.26,4.04684,4.04684,158,False,61,0,2018-05-11T08:03:30Z,2018-05-16T21:22:27Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
520206,Introduction to Sales,/course/introduction-to-sales/,True,9541,4.38679,4.40256,4.40256,157,False,22,0,2015-06-04T11:59:48Z,2015-06-14T20:30:04Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2806447,Fiverr Masterclass: Earn Money Freelancing on Fiverr,/course/fiverr-masterclass-earn-money-freelancing-on-fiverr/,True,16628,4.35294,4.32263,4.32263,157,False,41,0,2020-02-10T12:46:09Z,2020-04-25T18:44:40Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
42642,The Basics Of Volume Analysis,/course/volume-analysis-basis/,True,1038,4.15,4.18997,4.18997,157,False,14,0,2013-02-20T21:49:15Z,2013-02-24T13:23:14Z,,,,5120.0,INR,"₹5,120"
2214982,Building an All in Culture with Chester Elton,/course/allinculturemasterclass/,True,483,4.39474,4.39451,4.39451,157,False,41,0,2019-02-12T15:20:15Z,2019-03-01T16:12:41Z,,,,6400.0,INR,"₹6,400"
518038,Fiverr Success: Fiverr Freelancing Income In Days,/course/fiverrsuccessguide/,True,7480,4.2,4.0611,4.0611,157,False,98,0,2015-06-02T13:53:17Z,2015-07-01T21:26:18Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2105272,Get Rich Stock Trading : My Killer Stock Trading Strategy,/course/get-rich-stock-trading-my-killer-stock-trading-strategy/,True,2544,3.75806,3.76635,3.76635,157,False,32,0,2018-12-24T21:18:42Z,2018-12-27T23:32:02Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
1981732,Mergers and Acquisitions - The Ultimate M&A Modeling 2019,/course/a-beginners-guide-to-basics-of-mergers-acquisitions/,True,5539,3.15,3.18684,3.18684,157,False,83,0,2018-10-22T10:24:13Z,2018-11-01T15:14:07Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
535540,Sales Training Pro: The Complete Sales Presentation Course,/course/sales-presentation-bootcamp/,True,791,4.65217,4.49153,4.49153,157,False,22,0,2015-06-23T21:25:05Z,2015-06-26T21:52:55Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2978508,"Grant Writing Full Course: Nonprofits, Artists & Freelancers",/course/grant-writing-course/,True,33109,4.02439,3.74229,3.74229,158,False,88,0,2020-04-09T09:53:27Z,2020-04-17T20:50:56Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
765190,Strategies for Finding New Web Design & SEO Clients in 2020,/course/finding-new-web-design-seo-clients/,True,1354,4.6,4.52548,4.52548,156,False,65,0,2016-02-17T07:50:03Z,2016-03-29T19:00:28Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1341050,The Ultimate Beginners Marketing Management Course,/course/the-ultimate-marketing-management-course/,True,4399,4.15,4.15069,4.15069,156,False,27,1,2017-09-04T06:26:56Z,2018-02-02T11:55:21Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1029892,The Tableau 2018 Comprehensive Guide,/course/learn-tableau-tutorial-tableau-training/,True,1112,4.5,4.49059,4.49059,156,False,91,0,2016-12-02T11:17:57Z,2017-05-01T21:22:41Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
1361776,Life Coaching: Convert Free Sessions into Paying Clients,/course/life-coaching-convert-free-sessions-into-paying-clients/,True,1492,4.63636,4.60055,4.60055,155,False,26,0,2017-09-26T16:09:58Z,2017-09-29T15:55:11Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
491934,Recruiter Secrets: How To Find Your Prospects Interests,/course/how-to-easily-find-your-candidates-prospects-interests/,True,2767,3.95,3.92445,3.92445,155,False,15,0,2015-05-02T14:38:45Z,2015-05-06T22:32:38Z,455.0,INR,₹455,7040.0,INR,"₹7,040"
589862,Sell More Websites & Get Clients With #1 Sales Secret,/course/lumpymail/,True,7146,4.75,4.67206,4.67206,155,False,23,0,2015-08-21T20:58:37Z,2016-02-09T06:26:07Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
17035,Cold Call 101: How to Cold Call like a Boss,/course/cold-call-101-how-to-cold-call-like-a-boss/,True,1062,4.27273,4.2536,4.2536,155,False,39,0,2012-04-29T23:00:16Z,2012-04-30T02:32:54Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1233350,Bitcoin Profits for Beginners,/course/bitcoin-profits-for-beginners/,True,527,4.25,4.23727,4.23727,155,False,39,0,2017-05-29T04:23:19Z,2017-06-09T17:01:05Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1854026,Earn Money From Home Online : Earn Passive Income Online,/course/earn-money-online/,True,7179,3.4,3.35458,3.35458,155,False,11,0,2018-08-13T14:31:21Z,2018-08-25T00:45:35Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1378822,How to match your bank statement with Cash book?,/course/how-to-match-your-bank-statement-with-cash-book/,True,4107,4.0,4.01971,4.01971,155,False,10,0,2017-10-04T10:30:56Z,2018-02-12T22:20:54Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1404824,SQL Query Training for SAP Business One,/course/sql-query-training-for-sap-business-one/,True,682,4.46429,4.46253,4.46253,156,False,36,0,2017-10-22T22:50:20Z,2018-06-19T20:10:42Z,500.0,INR,₹500,3200.0,INR,"₹3,200"
2357206,Cold Calling Mastery,/course/cold-calling-mastery-m/,True,600,4.52941,4.56983,4.56983,155,False,48,0,2019-05-07T19:05:03Z,2019-09-18T21:45:07Z,455.0,INR,₹455,8320.0,INR,"₹8,320"
2745692,Business Communication Skills: EQ Intelligent Interactions,/course/business-communication-skills-eq-intelligent-interactions/,True,11100,4.13889,4.21129,4.21129,155,False,26,0,2020-01-08T03:27:33Z,2020-01-14T18:04:37Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1467520,A/B Testing Crash Course for Product Managers,/course/ab-testing-how-to-build-successful-product-experiments/,True,3025,3.65,3.40969,3.40969,154,False,12,0,2017-12-12T18:05:21Z,2017-12-20T21:00:17Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
16715,Optimization & A/B Testing Statistics,/course/optimization/,True,1496,3.5,3.54589,3.54589,154,False,21,0,2012-04-22T16:36:12Z,2012-05-08T06:38:02Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
1977766,Learn How To Hire and Manage Your Virtual Assistants,/course/learn-how-to-hire-and-manage-your-virtual-assistants/,True,2876,4.6,4.79203,4.79203,154,False,25,0,2018-10-20T01:59:06Z,2018-10-24T19:35:01Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
593962,Stock Fundamental Analysis with Excel,/course/stock-fundamental-analysis-with-excel/,True,1118,4.02778,4.04138,4.04138,154,False,49,0,2015-08-26T12:24:59Z,2015-09-15T21:56:38Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1949824,Learn to Read Tarot Cards,/course/read-tarot-cards/,True,641,4.34286,4.33461,4.33461,154,False,45,0,2018-10-05T15:06:18Z,2018-10-23T16:15:23Z,520.0,INR,₹520,9600.0,INR,"₹9,600"
824132,Real Estate Investing: Analysis Made Simple,/course/real-estate-investment-analysis-made-simple/,True,1788,4.0,4.04079,4.04079,153,False,28,0,2016-04-17T04:25:59Z,2016-06-01T05:08:41Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
927442,Learn the Foundations of Stocks and Options,/course/learn-how-to-trade-stocks-and-options/,True,707,4.48,4.53164,4.53164,153,False,63,0,2016-08-09T21:17:25Z,2016-08-11T21:18:34Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
2280748,Entrepreneurship Accelerator Program,/course/entrepreneurship-accelerator-program/,True,22713,4.09375,4.09023,4.09023,153,False,37,0,2019-03-19T22:51:11Z,2019-03-26T21:34:38Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
383374,Success in sales: Building your book of business ,/course/success-in-sales/,True,1062,4.18421,4.28074,4.28074,153,False,11,0,2015-01-02T19:50:19Z,2015-02-12T06:47:28Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
2740370,Practical Regulatory Affairs 2020 - European Medical Devices,/course/practical-regulatory-affairs-2020-european-medical-devices/,True,352,4.3662,4.39378,4.39378,153,False,31,0,2020-01-05T16:14:12Z,2020-02-20T20:03:52Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
506568,Create A Business From Home Day Trading Stocks Today In 2019,/course/work-from-home-buying-penny-stocks/,True,15207,3.0,3.41384,3.41384,153,False,26,0,2015-05-19T20:38:15Z,2015-05-26T17:25:46Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
951050,Trading Options For Consistent Returns: Calendar Spreads,/course/trading-options-for-consistent-returns-calendar-spreads/,True,1992,3.7,3.85445,3.85445,153,False,22,0,2016-09-06T00:06:53Z,2016-10-07T04:58:46Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
757106,Introduction to Manufacturing,/course/become-a-manufacturing-pro/,True,2253,4.3,4.30067,4.30067,153,False,21,0,2016-02-09T12:23:19Z,2016-04-01T22:39:35Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
45136,Weekly Options and study of Options expiration dynamics,/course/weekly-options/,True,1539,4.11765,4.12546,4.12546,153,False,8,0,2013-03-08T00:47:23Z,2013-03-08T12:22:12Z,,,,5120.0,INR,"₹5,120"
362562,Sales Skills Training: Give a Winning Sales Presentation,/course/how-to-give-a-sales-presentation/,True,16271,4.5,4.64872,4.64872,152,False,22,0,2014-12-03T21:18:21Z,2014-12-11T12:04:42Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
358740,Leadership: Advanced Training for Experienced Managers,/course/leadership-advanced-training-for-experienced-managers/,True,2112,4.5,4.40894,4.40894,152,False,345,0,2014-11-28T23:32:34Z,2014-12-23T01:06:45Z,,,,12800.0,INR,"₹12,800"
569436,How to Become an Accountant from scratch!,/course/the-udemy-case-study/,True,6328,3.55,3.10175,3.10175,152,False,15,0,2015-07-30T17:26:53Z,2015-08-20T20:24:00Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2545439,MicroStrategy for Business Intelligence,/course/microstrategy/,True,673,4.02632,4.053,4.053,152,False,42,0,2019-09-05T18:09:33Z,2019-10-28T19:11:14Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1508274,12 Microeconomics courses (24 hrs) ... Accredited,/course/egg-timer-economics-2-micro-economics/,True,1814,4.51471,4.47913,4.47913,152,False,194,0,2018-01-13T11:14:34Z,2018-01-16T20:19:47Z,462.0,INR,₹462,8640.0,INR,"₹8,640"
68868,Grammar Essentials,/course/grammarboost/,True,1550,4.4,4.41985,4.41985,151,False,23,1,2013-07-23T22:03:31Z,2013-08-20T00:05:40Z,455.0,INR,₹455,5120.0,INR,"₹5,120"
2401666,Basics of Agile Scrum Project Management,/course/basics-of-agile-scrum-project-management/,True,1328,4.39416,4.24544,4.24544,151,False,13,0,2019-06-06T16:36:08Z,2020-06-06T14:52:31Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
593666,Supercharge Your eBay Selling With 2 Simple Marketing Tricks,/course/deytips-ebay-marketing/,True,7466,4.0,4.13687,4.13687,151,False,18,0,2015-08-26T05:33:55Z,2015-09-03T18:06:37Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
1805214,How to Start Coupons Business in 60 Minutes,/course/how-to-start-coupons-business-in-30-minutes/,True,2263,2.95,2.4786,2.4786,151,False,19,0,2018-07-18T08:09:55Z,2018-07-31T18:46:33Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2869340,How To Make A Living Online,/course/howto-make-a-living-online/,True,918,4.78333,4.78123,4.78123,151,False,76,0,2020-03-13T17:57:57Z,2020-03-31T17:22:19Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2420508,How to Become a Translator without a Degree,/course/breaking-into-the-translation-industry/,True,489,4.59722,4.6014,4.6014,151,False,15,0,2019-06-19T13:47:42Z,2019-11-14T00:07:04Z,455.0,INR,₹455,3840.0,INR,"₹3,840"
929146,Learn Stock Options: Options Made Simple 101,/course/learn-to-trade-stock-options-options-made-simple/,True,736,4.23913,4.21679,4.21679,151,False,49,0,2016-08-11T17:02:33Z,2016-08-17T04:53:31Z,468.0,INR,₹468,2240.0,INR,"₹2,240"
1712752,Econ 101: The Complete Intro to Economics For Beginners,/course/economics-101-learn-basic-economics-with-ease/,True,3004,3.96667,3.99658,3.99658,151,False,66,0,2018-05-24T16:44:03Z,2018-06-22T17:42:44Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
639252,Sourcing Amazon FBA Replenishables,/course/sourcing-amazon-fba-replenishables/,True,1305,4.05,4.06498,4.06498,151,False,31,0,2015-10-13T13:28:50Z,2015-10-20T21:04:00Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2964602,Basic Good Manufacturing Practices (GMP),/course/basic-good-manufacturing-practices-gmp/,True,315,4.05051,4.09259,4.09259,151,False,20,0,2020-04-06T10:00:40Z,2020-04-28T21:58:32Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1187524,Leadership & Management Essentials: Leadership For Success!,/course/leadership-management-essentials/,True,1488,4.4,4.35935,4.35935,150,False,61,0,2017-04-20T16:05:37Z,2017-05-30T18:23:27Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
160094,Advanced Writing Strategies for Immediate Improvement,/course/advanced-writing-strategies-for-immediate-improvement/,True,1419,4.3913,4.37387,4.37387,150,False,38,0,2014-02-08T05:29:07Z,2014-03-15T04:25:01Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
1454160,How To Write A Movie Script : Movie Script Writing Basics,/course/writing-a-movie-script-write-screenplay/,True,4869,4.42647,4.47739,4.47739,150,False,9,0,2017-11-30T22:12:51Z,2017-12-21T21:40:35Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
41145,Learn Call Options and Put Options - Introduction to Options,/course/learn-options-trading-introduction-call-put-options/,True,1273,4.4,4.4106,4.4106,150,False,21,0,2013-02-11T12:36:41Z,2013-02-15T20:43:11Z,,,,3200.0,INR,"₹3,200"
1053758,Entrepreneurship: Side Gig Complete Course For Extra Income!,/course/entrepreneurship-part-time-entrepreneur-course/,True,24349,4.0,4.16729,4.16729,150,False,66,0,2016-12-28T17:55:32Z,2016-12-30T17:16:17Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
487762,An Introduction to Tax Deductible Crowdfunding,/course/an-introduction-to-tax-deductible-crowdfunding/,True,785,4.35,4.43096,4.43096,149,False,24,0,2015-04-27T18:06:46Z,2015-04-29T22:01:38Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
794342,Sales Scripts for Appointment Setting B2B Quick-Start,/course/sales-scripts-for-appointment-setting-b2b-quick-start/,True,726,4.15,4.16926,4.16926,149,False,23,0,2016-03-16T02:38:43Z,2016-05-10T17:20:10Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
685306,Freelance Masterclass: Use Your Skills to Work From Anywhere,/course/freelance-masterclass-work-from-anywhere/,True,2719,4.4,4.44483,4.44483,149,False,84,0,2015-11-30T19:56:07Z,2016-01-08T22:22:31Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1690306,How to Write a Professional Business Plan,/course/how-to-write-a-professional-business-plan/,True,13998,3.85714,3.6256,3.6256,149,False,9,0,2018-05-13T10:57:41Z,2018-05-14T21:03:52Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
2869214,YouTube Sponsorship: Get Sponsored With ZERO Subscribers,/course/youtube-sponsorship-get-sponsored-with-zero-subscribers/,True,12126,3.3,3.30909,3.30909,149,False,9,0,2020-03-13T17:00:30Z,2020-04-28T16:49:11Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2432220,Project Management Essential Training,/course/project-management-essential-training-1/,True,10019,3.75,3.80665,3.80665,149,False,51,0,2019-06-27T02:29:26Z,2019-06-28T21:48:33Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
153642,Process Mapping: Learn The Basics Of Mapping A Process,/course/learn-how-to-document-a-process-without-a-degree-in-analysis/,True,2162,3.9,3.8924,3.8924,149,False,13,0,2014-01-27T18:15:52Z,2014-03-06T01:38:24Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
125764,Real Estate Investing With Owner Financing To Create Wealth,/course/ownerfinancing/,True,1985,3.4,3.34867,3.34867,148,False,45,0,2013-11-26T19:55:21Z,2013-11-28T22:54:38Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
2505982,"Amazon SEO, Reviews & Listing Optimization SECRETS (2020)",/course/optimize-amazon-listing-amazon-seo-strategy-amazon-seo-course/,True,2931,4.70769,4.71812,4.71812,148,False,64,0,2019-08-12T16:50:59Z,2019-09-03T13:37:27Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
1403080,Human Resources (HR) Strategy Development,/course/human-resources-hr-strategy-development/,True,507,3.63043,3.60621,3.60621,149,False,10,0,2017-10-21T12:07:04Z,2018-01-24T21:54:54Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
1537802,Dropshipping For Newbies: Beginner Guide to Drop Shipping,/course/dropshippingfornewbies/,True,18465,3.3,3.34686,3.34686,148,False,34,0,2018-02-02T17:00:59Z,2018-02-08T07:39:12Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
756462,Life Purpose Coach Sales Presentation Blueprint,/course/life-purpose-coach-sales-presentation-blueprint/,True,1579,4.75,4.77106,4.77106,148,False,38,0,2016-02-08T22:24:51Z,2016-02-10T22:12:25Z,455.0,INR,₹455,7680.0,INR,"₹7,680"
1046724,Quantitative Trading Analysis with R,/course/quantitative-trading-analysis-with-r/,True,1328,4.0,3.89976,3.89976,148,False,58,0,2016-12-20T10:13:14Z,2016-12-22T18:24:55Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1301132,M&A Theory and Process: A Complete Guide,/course/ma-theory-and-process-a-complete-guide/,True,749,4.125,4.14009,4.14009,148,False,24,0,2017-07-22T13:46:44Z,2017-08-15T01:55:01Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1030976,The Complete Financial Statement Analysis Course,/course/the-complete-financial-statement-analysis-course/,True,1638,3.65,3.7121,3.7121,148,False,37,0,2016-12-03T18:05:24Z,2017-01-11T02:52:19Z,468.0,INR,₹468,8640.0,INR,"₹8,640"
3143332,"12 Easy Steps ✔ to the Python Data Analysis, Beginners Guide",/course/python-beginners-guide-to-the-data-analysis-galaxy-volume-1/,True,14252,4.15385,4.1185,4.1185,148,False,29,0,2020-05-18T18:47:05Z,2020-05-25T04:24:07Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
1911588,Technical analysis from zero to hero using secret formulas,/course/technical-analysis-from-zero-to-hero-using-secret-formulas/,True,11549,3.95,3.87756,3.87756,148,False,34,0,2018-09-14T02:45:58Z,2018-09-18T20:45:51Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
253398,Self-publishing Amazon Kindle eBooks Free with Word and KDP,/course/self-publishing-ebooks-on-amazon-using-microsoft-word-kdp/,True,8540,4.71875,4.77271,4.77271,147,False,57,0,2014-06-30T21:42:33Z,2014-07-07T22:17:02Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2363928,Clickbank Autopilot Formula In 2019,/course/clickbank-autopilot-formula-in-2019/,True,7739,4.25,4.04509,4.04509,147,False,12,0,2019-05-12T12:00:39Z,2019-05-14T22:02:37Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
322302,Interviewing Skills: Conducting Job Interviews,/course/how-to-conduct-a-job-interview/,True,1546,3.9,3.93516,3.93516,147,False,22,0,2014-10-18T21:59:38Z,2014-10-18T22:33:50Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
515322,How to import from China - The professional guide,/course/the-professional-guide-to-importing-from-china/,True,2117,3.45,3.31514,3.31514,147,False,43,0,2015-05-30T08:45:18Z,2015-06-12T18:22:32Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1988056,How to file online income tax return,/course/how-to-file-online-income-tax-return-n/,True,3301,3.63043,3.76728,3.76728,147,False,7,0,2018-10-25T09:22:12Z,2019-02-19T13:31:32Z,,,,1280.0,INR,"₹1,280"
1420242,TIBCO Spotfire 7.x Fundamentals,/course/spotfire-7x-fundamentals/,True,569,3.7,3.77174,3.77174,147,False,18,0,2017-11-03T18:44:18Z,2017-11-22T17:42:40Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
1350066,Entrepreneurship Empire: Entrepreneur's Wealth Creation!,/course/entrepreneurship-empire-entrepreneurs-wealth-creation/,True,33488,4.1087,4.12771,4.12771,147,False,77,0,2017-09-14T02:02:57Z,2017-09-20T16:31:47Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1381898,"Time, Price And Opportunity: Learn To Trade Market Profile",/course/time-price-and-opportunity-learn-to-trade-market-profile/,True,694,4.04545,4.06221,4.06221,147,False,6,0,2017-10-05T18:08:03Z,2017-10-10T00:53:00Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1492228,Advanced Data Analytics & Story-Telling Techniques,/course/data-analysis-data-to-insights-a-step-by-step-framework/,True,4548,4.15385,4.1988,4.1988,147,False,44,0,2018-01-03T09:09:31Z,2018-01-16T15:07:43Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
492172,Self-publishing Children's Books: Self-publish w/PowerPoint,/course/self-publish-childrens-books-on-kindle-and-in-paperback/,True,5349,4.4,4.41595,4.41595,147,False,25,0,2015-05-02T22:34:15Z,2015-09-24T16:26:10Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2830804,"Creating Team Vision, Mission & Values",/course/creating-team-vision-mission-values/,True,447,4.42754,4.44704,4.44704,147,False,16,0,2020-02-22T22:44:35Z,2020-03-05T23:19:09Z,,,,9920.0,INR,"₹9,920"
362530,Public Speaking: You Can Give Great Financial Presentations,/course/how-to-give-financial-presentations/,True,19265,4.48889,4.52737,4.52737,147,False,24,0,2014-12-04T04:40:06Z,2014-12-11T06:00:27Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
391342,Employee Relations Skills,/course/employee-relations-skills/,True,529,4.45455,4.46181,4.46181,146,False,8,0,2015-01-11T18:08:31Z,2015-01-11T19:10:16Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
336602,Become a Wedding Officiant - A Complete Guide,/course/become-a-wedding-officiant/,True,850,4.85,4.85368,4.85368,146,False,25,0,2014-11-05T16:06:19Z,2014-11-19T13:33:49Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2340252,Basic Grant Proposal Writing for Nonprofits,/course/basic-grant-proposal-writing-for-nonprofits/,True,657,4.5,4.49151,4.49151,146,False,11,0,2019-04-26T17:26:40Z,2019-06-27T19:21:10Z,455.0,INR,₹455,4160.0,INR,"₹4,160"
708752,Effectively Lease Commercial Real Estate Properties,/course/effectively-lease-commercial-real-estate-properties/,True,911,4.23077,4.23222,4.23222,146,False,30,0,2015-12-28T17:32:34Z,2016-09-30T03:51:34Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
286418,Set up and Run a US Business in 2018,/course/how-to-set-up-and-run-a-us-company/,True,2138,4.6,4.54232,4.54232,146,False,37,0,2014-08-23T10:50:35Z,2014-09-24T18:26:07Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
684476,Crowdfunding Mastery: Kickstarter and Indiegogo 2019,/course/crowdfundingmastery_kickstarterandindiegogo/,True,10540,3.9,3.79932,3.79932,146,False,40,0,2015-11-30T01:24:26Z,2016-01-20T21:07:48Z,455.0,INR,₹455,4160.0,INR,"₹4,160"
685058,Microsoft Project Basics - How to Create Your First Project,/course/microsoft-project-basics/,True,3349,4.25,4.30477,4.30477,145,False,14,0,2015-11-30T15:19:27Z,2016-03-17T18:52:12Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
911136,Your Craft Business: A Step by Step Guide,/course/your-craft-business-a-step-by-step-guide/,True,852,4.55,4.55466,4.55466,146,False,27,0,2016-07-21T17:15:27Z,2016-10-17T14:30:24Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
961378,Attract Great Candidates By Creating A Stand Out Job Advert,/course/how-to-write-a-job-advert/,True,391,4.23684,4.41258,4.41258,145,False,17,0,2016-09-18T10:29:58Z,2016-10-12T22:33:08Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2424040,SALES LEADERSHIP Sales Management Training & Coach Training,/course/coaching-champions-leadership-coach-training-course-intro/,True,533,4.25,4.16229,4.16229,145,False,21,2,2019-06-21T16:55:26Z,2019-06-21T17:24:00Z,,,,11520.0,INR,"₹11,520"
529326,PMI-ACP Certification: Adopting an Agile Approach,/course/adopting-an-agile-approach-to-project-management/,True,10941,4.7,4.57241,4.57241,155,False,46,0,2015-06-16T09:39:28Z,2015-07-03T18:00:49Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1693932,Instagram Marketing for Business: How To SELL On Instagram!!,/course/instagram-business-domination/,True,718,3.0,2.9224,2.9224,145,False,45,0,2018-05-14T18:47:49Z,2018-05-17T02:13:30Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,/course/hedge-fund-startup/,True,1805,3.5,3.76271,3.76271,145,False,54,0,2017-01-01T21:42:03Z,2017-01-18T20:55:27Z,,,,12800.0,INR,"₹12,800"
2963168,Facebook Ads for Quick Learners,/course/facebook-ads-for-quick-learners/,True,12327,4.18478,4.26176,4.26176,145,False,8,0,2020-04-06T00:01:11Z,2020-04-16T19:38:05Z,455.0,INR,₹455,3840.0,INR,"₹3,840"
